epoch;loss;msenonzero;r2_keras;val_loss;val_msenonzero;val_r2_keras
0;33.12587356567383;32.0237922668457;0.5950110554695129;27.398008346557617;26.306995391845703;0.672004759311676
1;25.052127838134766;23.911109924316406;0.6973633766174316;21.316238403320312;20.11271858215332;0.751552164554596
2;18.206449508666992;16.99247932434082;0.7849060893058777;16.49734115600586;15.279006004333496;0.8109648823738098
3;15.382416725158691;14.1591796875;0.8206555247306824;15.238282203674316;14.011821746826172;0.8261368870735168
4;14.559579849243164;13.332825660705566;0.8311859965324402;14.752131462097168;13.526119232177734;0.8325849175453186
5;14.000763893127441;12.777876853942871;0.838172197341919;14.397114753723145;13.173161506652832;0.8370701670646667
6;13.735265731811523;12.516695976257324;0.8414942622184753;13.949300765991211;12.737733840942383;0.8430266976356506
7;13.46500015258789;12.24821949005127;0.8448468446731567;13.693604469299316;12.48755168914795;0.8456693291664124
8;13.279337882995605;12.065726280212402;0.8471208810806274;13.742498397827148;12.526651382446289;0.8454880714416504
9;13.170883178710938;11.959524154663086;0.8485023975372314;13.334360122680664;12.127534866333008;0.8508323431015015
10;12.96288013458252;11.752801895141602;0.8511243462562561;13.258044242858887;12.052071571350098;0.85187166929245
11;12.835126876831055;11.625761985778809;0.8527314066886902;13.127256393432617;11.928796768188477;0.8536450266838074
12;12.871855735778809;11.66458797454834;0.852162778377533;13.059008598327637;11.857454299926758;0.8542649149894714
13;12.703276634216309;11.498186111450195;0.854427695274353;12.958521842956543;11.75699520111084;0.8558422327041626
14;12.56832504272461;11.364206314086914;0.8560315370559692;13.397313117980957;12.1871337890625;0.8500267863273621
15;12.562871932983398;11.357845306396484;0.8560367226600647;12.788433074951172;11.588791847229004;0.8574817776679993
16;12.530089378356934;11.326324462890625;0.8565475344657898;12.74685001373291;11.545961380004883;0.8583069443702698
17;12.356498718261719;11.153647422790527;0.8586060404777527;12.636579513549805;11.434741020202637;0.8593987226486206
18;12.305317878723145;11.102015495300293;0.8593279123306274;12.585387229919434;11.390789031982422;0.8601452112197876
19;12.319698333740234;11.117870330810547;0.8590887784957886;12.546238899230957;11.352377891540527;0.8606654405593872
20;12.191634178161621;10.989782333374023;0.8608516454696655;12.568824768066406;11.36588191986084;0.8602484464645386
21;12.1941556930542;10.992091178894043;0.8607129454612732;12.493197441101074;11.293048858642578;0.8610416054725647
22;12.122066497802734;10.920473098754883;0.86175137758255;12.439452171325684;11.23900032043457;0.8618319630622864
23;12.04621410369873;10.84542179107666;0.8626068830490112;12.392850875854492;11.19950008392334;0.862487256526947
24;11.99513053894043;10.794302940368652;0.8633415102958679;12.27331256866455;11.07823657989502;0.8636534810066223
25;11.96601676940918;10.765615463256836;0.8636471629142761;12.196523666381836;11.000844955444336;0.8648886680603027
26;11.912503242492676;10.712494850158691;0.8643025755882263;12.21091079711914;11.011758804321289;0.8645647168159485
27;11.874056816101074;10.673466682434082;0.8646931648254395;12.297650337219238;11.107810020446777;0.8637661337852478
28;11.827902793884277;10.628182411193848;0.8653243780136108;12.164074897766113;10.968793869018555;0.8653958439826965
29;11.837661743164062;10.63884162902832;0.8653377890586853;12.102700233459473;10.907622337341309;0.8657306432723999
30;11.740411758422852;10.541862487792969;0.8664301037788391;12.080533981323242;10.879850387573242;0.8663210272789001
31;11.6847505569458;10.485543251037598;0.8671475052833557;11.969278335571289;10.77678394317627;0.8676231503486633
32;11.65096378326416;10.452372550964355;0.8675678372383118;11.964689254760742;10.769062042236328;0.8676292300224304
33;11.620256423950195;10.422113418579102;0.8680408596992493;11.913433074951172;10.725802421569824;0.8683149218559265
34;11.585081100463867;10.386698722839355;0.8684801459312439;11.879608154296875;10.688526153564453;0.8687130212783813
35;11.548274993896484;10.350564002990723;0.8688743710517883;11.864174842834473;10.666090965270996;0.8689723610877991
36;11.681695938110352;10.484308242797852;0.8672528266906738;11.81772232055664;10.628570556640625;0.8692038655281067
37;11.506584167480469;10.309940338134766;0.8692885041236877;11.835478782653809;10.641382217407227;0.8692172765731812
38;11.480436325073242;10.283020973205566;0.8697225451469421;11.885830879211426;10.701340675354004;0.8680270314216614
39;11.516322135925293;10.320982933044434;0.8692783117294312;11.791489601135254;10.599249839782715;0.8697028756141663
40;11.39788818359375;10.202190399169922;0.8707863092422485;11.81128215789795;10.613058090209961;0.8695896863937378
41;11.421923637390137;10.226426124572754;0.8704398274421692;11.630785942077637;10.437932014465332;0.8715613484382629
42;11.334647178649902;10.137833595275879;0.8715723156929016;11.710494995117188;10.51784896850586;0.8708460927009583
43;11.293163299560547;10.097122192382812;0.8720080256462097;11.60446834564209;10.418535232543945;0.8719077110290527
44;11.327613830566406;10.132527351379395;0.8716912865638733;11.578293800354004;10.391121864318848;0.8720563054084778
45;11.260004997253418;10.064653396606445;0.8725929856300354;11.662827491760254;10.468901634216309;0.8709200620651245
46;11.207077980041504;10.011690139770508;0.8731979131698608;11.558327674865723;10.363856315612793;0.8724640011787415
47;11.161175727844238;9.965435981750488;0.8737567663192749;11.549050331115723;10.353099822998047;0.8727753758430481
48;11.144158363342285;9.948930740356445;0.8739209771156311;11.482114791870117;10.290128707885742;0.8731227517127991
49;11.177325248718262;9.982261657714844;0.8735452890396118;11.553400039672852;10.360552787780762;0.8723077178001404
50;11.108736038208008;9.913859367370605;0.8743100762367249;11.607640266418457;10.412497520446777;0.8716610670089722
51;11.131770133972168;9.937504768371582;0.8740875124931335;11.399299621582031;10.211146354675293;0.8743149638175964
52;11.077600479125977;9.88232707977295;0.8748792409896851;11.426642417907715;10.242671012878418;0.873496949672699
53;11.047591209411621;9.852787971496582;0.8751881122589111;11.379230499267578;10.188970565795898;0.8745902180671692
54;11.062984466552734;9.869132041931152;0.874961793422699;11.388038635253906;10.201372146606445;0.8743661642074585
55;10.984716415405273;9.790558815002441;0.875938892364502;11.378918647766113;10.184587478637695;0.87464839220047
56;10.94930362701416;9.755699157714844;0.8763636350631714;11.402521133422852;10.211922645568848;0.8741475343704224
57;10.924700736999512;9.731003761291504;0.8767865300178528;11.324189186096191;10.133380889892578;0.8752483129501343
58;10.934647560119629;9.741610527038574;0.8765784502029419;11.380157470703125;10.197617530822754;0.8741436004638672
59;11.009271621704102;9.816690444946289;0.8756455183029175;11.26070499420166;10.073912620544434;0.8759385347366333
60;10.873613357543945;9.68100643157959;0.8773053884506226;11.272934913635254;10.087166786193848;0.8759177923202515
61;10.879009246826172;9.686219215393066;0.8772141933441162;11.228462219238281;10.04171371459961;0.8761730194091797
62;10.832317352294922;9.639453887939453;0.8779215216636658;11.17010498046875;9.978907585144043;0.8768359422683716
63;10.908913612365723;9.717391014099121;0.8768284916877747;11.239957809448242;10.04780101776123;0.8760615587234497
64;10.811115264892578;9.620168685913086;0.8781393766403198;11.102395057678223;9.916608810424805;0.8781576156616211
65;10.83876895904541;9.647761344909668;0.8777753114700317;11.198822021484375;10.006537437438965;0.8769234418869019
66;10.807107925415039;9.615673065185547;0.8781830668449402;11.090593338012695;9.904596328735352;0.8782063126564026
67;10.737276077270508;9.5465669631958;0.8790335059165955;11.164875984191895;9.975824356079102;0.8772174119949341
68;10.704848289489746;9.514326095581055;0.8794886469841003;11.027753829956055;9.843988418579102;0.8788159489631653
69;10.759654998779297;9.569629669189453;0.8788251876831055;11.411169052124023;10.234329223632812;0.8729678988456726
70;10.732787132263184;9.544220924377441;0.8790708780288696;11.030887603759766;9.842602729797363;0.8790286779403687
71;10.679130554199219;9.488975524902344;0.8798123002052307;11.199897766113281;10.0111083984375;0.8769870400428772
72;10.754018783569336;9.565378189086914;0.8787701725959778;11.007214546203613;9.82944107055664;0.8791744112968445
73;10.651546478271484;9.46238899230957;0.8801044821739197;10.94732666015625;9.767743110656738;0.8794049024581909
74;10.595842361450195;9.406397819519043;0.8808096647262573;10.910003662109375;9.73159408569336;0.880372941493988
75;10.562747955322266;9.374475479125977;0.8812943696975708;10.92819881439209;9.74284839630127;0.8803989291191101
76;10.590585708618164;9.401195526123047;0.880912721157074;10.98193073272705;9.793730735778809;0.8796051144599915
77;10.569491386413574;9.382695198059082;0.881096363067627;11.060378074645996;9.872807502746582;0.8786045908927917
78;10.497282981872559;9.308357238769531;0.8821763396263123;10.87700366973877;9.695755004882812;0.880757749080658
79;10.49381160736084;9.305943489074707;0.8821208477020264;10.893126487731934;9.711509704589844;0.8803586363792419
80;10.453022003173828;9.264748573303223;0.8826407790184021;10.831284523010254;9.651590347290039;0.8815317749977112
81;10.476158142089844;9.28891658782959;0.8823034167289734;10.798532485961914;9.615230560302734;0.8817809820175171
82;10.455574989318848;9.268610000610352;0.8826653957366943;10.905383110046387;9.722572326660156;0.8804020881652832
83;10.396771430969238;9.20950698852539;0.8833568096160889;10.793526649475098;9.607804298400879;0.8817998170852661
84;10.420939445495605;9.233719825744629;0.8829728364944458;10.863116264343262;9.681053161621094;0.8812131881713867
85;10.38901138305664;9.20219612121582;0.8833491802215576;10.75275707244873;9.574240684509277;0.8822789192199707
86;10.409244537353516;9.22259521484375;0.8831510543823242;10.860605239868164;9.6812105178833;0.8808758854866028
87;10.349270820617676;9.16253662109375;0.8839516639709473;10.834954261779785;9.653587341308594;0.8810411095619202
88;10.45228099822998;9.267720222473145;0.8826241493225098;10.765436172485352;9.592911720275879;0.8819142580032349
89;10.316471099853516;9.131973266601562;0.8842902183532715;10.676042556762695;9.494830131530762;0.8833132386207581
90;10.299881935119629;9.113417625427246;0.884564220905304;10.669235229492188;9.491979598999023;0.8832610249519348
91;10.304659843444824;9.119148254394531;0.8844968676567078;10.714305877685547;9.535457611083984;0.8827252984046936
92;10.260566711425781;9.075461387634277;0.885033905506134;10.710883140563965;9.532078742980957;0.8829030394554138
93;10.323958396911621;9.139893531799316;0.8841755986213684;10.734123229980469;9.553434371948242;0.8826852440834045
94;10.274333000183105;9.09052848815918;0.8847264647483826;10.71762752532959;9.54323959350586;0.8827363848686218
95;10.265782356262207;9.082784652709961;0.8849529027938843;10.587507247924805;9.407865524291992;0.8841835260391235
96;10.208409309387207;9.02526569366455;0.8856323957443237;10.656237602233887;9.471245765686035;0.8836050033569336
97;10.204488754272461;9.020828247070312;0.8855704665184021;10.694319725036621;9.522369384765625;0.8825070261955261
98;10.233840942382812;9.052104949951172;0.8852293491363525;10.611784934997559;9.437541961669922;0.8840793967247009
99;10.174615859985352;8.991491317749023;0.8860138654708862;10.62415885925293;9.445113182067871;0.8843129277229309
100;10.16225528717041;8.980480194091797;0.8860994577407837;10.68122386932373;9.502403259277344;0.8831835389137268
101;10.14711856842041;8.965147018432617;0.8863344788551331;10.481660842895508;9.305401802062988;0.8858619928359985
102;10.087029457092285;8.904438018798828;0.8871588706970215;10.50460433959961;9.330695152282715;0.8855020403862
103;10.096231460571289;8.914562225341797;0.8870896100997925;10.627821922302246;9.453845024108887;0.883747398853302
104;10.129435539245605;8.949172019958496;0.8865852952003479;10.648571014404297;9.468400001525879;0.8837331533432007
105;10.122180938720703;8.942452430725098;0.8867016434669495;10.47429084777832;9.293340682983398;0.8858978152275085
106;10.084495544433594;8.90483570098877;0.8871370553970337;10.480649948120117;9.299800872802734;0.8856620788574219
107;10.011907577514648;8.831402778625488;0.88810133934021;10.425053596496582;9.250621795654297;0.8863688707351685
108;10.013684272766113;8.833714485168457;0.8880816102027893;10.425707817077637;9.250262260437012;0.8864172697067261
109;10.013433456420898;8.834291458129883;0.8880573511123657;10.436750411987305;9.262778282165527;0.8861003518104553
110;10.012967109680176;8.833479881286621;0.8880701661109924;10.428664207458496;9.263124465942383;0.8861518502235413
111;10.065823554992676;8.888070106506348;0.887341320514679;10.402311325073242;9.230657577514648;0.8864077925682068
112;9.980201721191406;8.802828788757324;0.8883565068244934;10.338635444641113;9.16582202911377;0.8876222372055054
113;9.963081359863281;8.785565376281738;0.8886286020278931;10.462235450744629;9.284479141235352;0.8859996795654297
114;9.963239669799805;8.78650951385498;0.8886812329292297;10.3362455368042;9.16020679473877;0.8873357772827148
115;9.92734432220459;8.74975872039795;0.8891019821166992;10.43783950805664;9.272895812988281;0.8859890103340149
116;9.92484188079834;8.747535705566406;0.8891810178756714;10.420412063598633;9.255227088928223;0.8860322833061218
117;9.898385047912598;8.72226619720459;0.8894052505493164;10.335969924926758;9.162619590759277;0.8872734308242798
118;9.841191291809082;8.664909362792969;0.8901475667953491;10.32274341583252;9.154839515686035;0.8875145316123962
119;9.891839981079102;8.716154098510742;0.889530599117279;10.323999404907227;9.150602340698242;0.8874126672744751
120;9.850411415100098;8.674933433532715;0.8900611996650696;10.366503715515137;9.191664695739746;0.8871241211891174
121;9.846782684326172;8.67151165008545;0.8901588916778564;10.278316497802734;9.105883598327637;0.8877777457237244
122;9.807439804077148;8.631963729858398;0.8906076550483704;10.206889152526855;9.038433074951172;0.8888933062553406
123;9.766839981079102;8.591428756713867;0.8909612894058228;10.295478820800781;9.131370544433594;0.8875061869621277
124;9.788677215576172;8.613781929016113;0.8908601403236389;10.172093391418457;9.003033638000488;0.8894305229187012
125;9.757133483886719;8.582320213317871;0.8912091255187988;10.220040321350098;9.052530288696289;0.8885589838027954
126;9.752357482910156;8.579102516174316;0.8912320137023926;10.213927268981934;9.04690170288086;0.8887124061584473
127;9.83401107788086;8.65978717803955;0.8901804089546204;10.532047271728516;9.374074935913086;0.8843207359313965
128;9.774388313293457;8.602533340454102;0.8909804821014404;10.211312294006348;9.042740821838379;0.8889288306236267
129;9.71884822845459;8.545738220214844;0.891649603843689;10.232321739196777;9.067115783691406;0.8883007168769836
130;9.701166152954102;8.528940200805664;0.8919567465782166;10.135869979858398;8.964716911315918;0.8897978663444519
131;9.726558685302734;8.554619789123535;0.8916236162185669;10.424857139587402;9.268646240234375;0.8854180574417114
132;9.691686630249023;8.52054214477539;0.8920508027076721;10.167109489440918;9.004271507263184;0.8889995813369751
133;9.639184951782227;8.46848201751709;0.8926156759262085;10.11579704284668;8.949251174926758;0.8897691369056702
134;9.657227516174316;8.485422134399414;0.8924650549888611;10.083428382873535;8.917093276977539;0.890415370464325
135;9.600563049316406;8.430134773254395;0.8931736946105957;10.122907638549805;8.955155372619629;0.890173614025116
136;9.614923477172852;8.445008277893066;0.8929622769355774;10.182814598083496;9.017285346984863;0.8892717957496643
137;9.634920120239258;8.465076446533203;0.8927643299102783;10.017658233642578;8.85163402557373;0.8910710215568542
138;9.58104133605957;8.411117553710938;0.893368661403656;10.03892993927002;8.87822437286377;0.8905432820320129
139;9.554244995117188;8.385049819946289;0.8937203288078308;10.01044750213623;8.846447944641113;0.8910854458808899
140;9.558728218078613;8.389559745788574;0.8937427401542664;10.048840522766113;8.88642692565918;0.8900824785232544
141;9.616471290588379;8.448321342468262;0.8927937150001526;10.04474925994873;8.882762908935547;0.8905276656150818
142;9.548012733459473;8.380494117736816;0.8937382698059082;10.009456634521484;8.844982147216797;0.8908832669258118
143;9.51243782043457;8.344643592834473;0.8942083716392517;10.042730331420898;8.874654769897461;0.8905410766601562
144;9.479002952575684;8.31143856048584;0.8945230841636658;9.989616394042969;8.826800346374512;0.8912026286125183
145;9.536048889160156;8.368968963623047;0.8939897418022156;10.02608585357666;8.868681907653809;0.8906294107437134
146;9.474016189575195;8.30746078491211;0.894726574420929;10.059876441955566;8.894073486328125;0.8906573057174683
147;9.478805541992188;8.313423156738281;0.8945969939231873;9.931971549987793;8.771799087524414;0.8920168280601501
148;9.431391716003418;8.264541625976562;0.8952584266662598;9.965473175048828;8.802881240844727;0.8915179371833801
149;9.428726196289062;8.263602256774902;0.895263135433197;9.95211410522461;8.788987159729004;0.8915115594863892
150;9.419849395751953;8.254467010498047;0.8953847885131836;9.962955474853516;8.806116104125977;0.8917515873908997
151;9.46868896484375;8.30388355255127;0.8947188854217529;9.899751663208008;8.743428230285645;0.8922959566116333
152;9.398052215576172;8.234185218811035;0.8955628871917725;9.892958641052246;8.732952117919922;0.892379641532898
153;9.353535652160645;8.189963340759277;0.8962026834487915;9.79833698272705;8.642561912536621;0.8937178254127502
154;9.395790100097656;8.23306655883789;0.8956329822540283;9.915995597839355;8.764936447143555;0.8918858170509338
155;9.382913589477539;8.221086502075195;0.8958239555358887;9.829253196716309;8.669209480285645;0.8934330940246582
156;9.304290771484375;8.142539024353027;0.896876871585846;9.85375690460205;8.694605827331543;0.8927797675132751
157;9.31348991394043;8.151897430419922;0.8966622948646545;9.83878231048584;8.679204940795898;0.8933262228965759
158;9.321390151977539;8.159808158874512;0.8965277671813965;9.830121040344238;8.675809860229492;0.8931346535682678
159;9.305326461791992;8.14537525177002;0.8968569040298462;9.83029842376709;8.672261238098145;0.8932247161865234
160;9.291891098022461;8.131056785583496;0.8970069289207458;9.8601655960083;8.704548835754395;0.8926680684089661
161;9.299480438232422;8.140485763549805;0.8968839049339294;9.920963287353516;8.765565872192383;0.8917065858840942
162;9.263941764831543;8.104957580566406;0.8973394632339478;9.709378242492676;8.55649471282959;0.8945654630661011
163;9.216064453125;8.056324005126953;0.897890567779541;9.937650680541992;8.791786193847656;0.8913909792900085
164;9.263365745544434;8.105798721313477;0.8971964716911316;9.75755500793457;8.600217819213867;0.8940449953079224
165;9.201911926269531;8.044140815734863;0.8981466889381409;9.668915748596191;8.516603469848633;0.8950401544570923
166;9.2135591506958;8.056476593017578;0.8978828191757202;9.696675300598145;8.542329788208008;0.8946980237960815
167;9.17632007598877;8.018719673156738;0.8983086347579956;9.694104194641113;8.541462898254395;0.8948432207107544
168;9.18099594116211;8.024126052856445;0.8983158469200134;9.929627418518066;8.77474308013916;0.8920964598655701
169;9.185348510742188;8.028923988342285;0.8982078433036804;9.650547981262207;8.50320053100586;0.8952017426490784
170;9.160581588745117;8.00399398803711;0.8985503315925598;9.62045955657959;8.471453666687012;0.8957430720329285
171;9.126866340637207;7.971007823944092;0.8989245891571045;9.68259334564209;8.529241561889648;0.894812285900116
172;9.1638822555542;8.009589195251465;0.8985403776168823;9.62084674835205;8.473027229309082;0.8955948948860168
173;9.112927436828613;7.958516597747803;0.8990181088447571;9.618188858032227;8.474266052246094;0.8953477144241333
174;9.11242389678955;7.9584245681762695;0.899191677570343;9.634331703186035;8.490511894226074;0.8951734900474548
175;9.089885711669922;7.936661243438721;0.8994569778442383;9.593117713928223;8.446744918823242;0.896073043346405
176;9.054659843444824;7.902096271514893;0.8998368978500366;9.606926918029785;8.458250999450684;0.8956869840621948
177;9.062739372253418;7.909500598907471;0.8997581005096436;9.597067832946777;8.452564239501953;0.8958413004875183
178;9.042750358581543;7.891238689422607;0.9000828862190247;9.527942657470703;8.386746406555176;0.8966682553291321
179;9.010453224182129;7.858457565307617;0.9003051519393921;9.59377384185791;8.447426795959473;0.8955966234207153
180;9.040355682373047;7.889276027679443;0.9000559449195862;9.522128105163574;8.377849578857422;0.8966928720474243
181;9.01040267944336;7.859899044036865;0.9003817439079285;9.701750755310059;8.558436393737793;0.89423668384552
182;9.081754684448242;7.931674480438232;0.8994962573051453;9.504892349243164;8.359313011169434;0.8972116708755493
183;8.956656455993652;7.80703067779541;0.9009152054786682;9.477864265441895;8.338461875915527;0.8971443176269531
184;8.962148666381836;7.813028335571289;0.9008981585502625;9.652955055236816;8.504837989807129;0.8955550789833069
185;8.955438613891602;7.806787967681885;0.901035487651825;9.434704780578613;8.294181823730469;0.8976626396179199
186;8.916462898254395;7.76762056350708;0.9015079736709595;9.575193405151367;8.432656288146973;0.8958184123039246
187;8.968613624572754;7.819824695587158;0.9008690714836121;9.441661834716797;8.297019004821777;0.8976283669471741
188;8.92827320098877;7.780503749847412;0.9014325141906738;9.52596378326416;8.385828971862793;0.8963383436203003
189;8.913067817687988;7.765929222106934;0.9015922546386719;9.482196807861328;8.342042922973633;0.8974878191947937
190;8.905680656433105;7.760054588317871;0.901689350605011;9.482246398925781;8.343384742736816;0.8969097137451172
191;8.90391731262207;7.757491111755371;0.9016876220703125;9.518025398254395;8.381904602050781;0.8963766694068909
192;8.864701271057129;7.719086647033691;0.9021893739700317;9.425298690795898;8.290962219238281;0.8975672721862793
193;8.853815078735352;7.708376407623291;0.9023893475532532;9.35981273651123;8.22213077545166;0.8985400199890137
194;8.823518753051758;7.677664756774902;0.9026800394058228;9.320280075073242;8.183554649353027;0.8989652395248413
195;8.82034683227539;7.675552845001221;0.9026380777359009;9.378800392150879;8.235426902770996;0.8985720276832581
196;8.832389831542969;7.687221050262451;0.9025939106941223;9.476696968078613;8.349151611328125;0.8970555663108826
197;8.799924850463867;7.656271934509277;0.9029502272605896;9.342880249023438;8.208052635192871;0.8987854719161987
198;8.799891471862793;7.656145095825195;0.9029091596603394;9.346500396728516;8.21142292022705;0.8987072706222534
199;8.815354347229004;7.67230224609375;0.9026353359222412;9.30614948272705;8.167689323425293;0.8993082642555237
200;8.78537368774414;7.642908573150635;0.9030902981758118;9.320209503173828;8.17940902709961;0.8990668654441833
201;8.737236976623535;7.595421314239502;0.9036954641342163;9.281028747558594;8.143165588378906;0.8994218111038208
202;8.76200008392334;7.620622158050537;0.9033738970756531;9.345311164855957;8.206056594848633;0.8988755345344543
203;8.731110572814941;7.590137481689453;0.9038450121879578;9.327353477478027;8.194219589233398;0.898989200592041
204;8.697098731994629;7.556443691253662;0.9042567014694214;9.241584777832031;8.109378814697266;0.8998842835426331
205;8.693020820617676;7.553426742553711;0.9042841196060181;9.34518814086914;8.207221984863281;0.8988048434257507
206;8.717333793640137;7.577474594116211;0.9039019346237183;9.260157585144043;8.128520011901855;0.8997503519058228
207;8.691740036010742;7.552874565124512;0.9043291807174683;9.235444068908691;8.101264953613281;0.8997894525527954
208;8.643927574157715;7.504964351654053;0.9049330353736877;9.30018424987793;8.167601585388184;0.8992573022842407
209;8.674541473388672;7.536978244781494;0.9044134616851807;9.26912784576416;8.140564918518066;0.8997558951377869
210;8.631057739257812;7.492935657501221;0.9049981832504272;9.282774925231934;8.146937370300293;0.8996142745018005
211;8.649110794067383;7.511585235595703;0.9047702550888062;9.24874210357666;8.11592960357666;0.8996358513832092
212;8.640417098999023;7.503903865814209;0.9048504829406738;9.175158500671387;8.047375679016113;0.9007442593574524
213;8.614594459533691;7.4776692390441895;0.9051228761672974;9.140884399414062;8.00766658782959;0.9010146856307983
214;8.62285327911377;7.486771583557129;0.9051324725151062;9.166820526123047;8.033772468566895;0.9004489183425903
215;8.66758918762207;7.532509803771973;0.9044883847236633;9.455205917358398;8.319826126098633;0.8972886204719543
216;8.583206176757812;7.447474956512451;0.9056081771850586;9.17540168762207;8.042279243469238;0.9006235003471375
217;8.575422286987305;7.439939498901367;0.9056624174118042;9.183449745178223;8.054679870605469;0.9006720185279846
218;8.532651901245117;7.397705554962158;0.9061998724937439;9.092863082885742;7.967790126800537;0.9017087817192078
219;8.512513160705566;7.378060817718506;0.906501054763794;9.128042221069336;7.9981279373168945;0.9012212753295898
220;8.508209228515625;7.373551845550537;0.9064851999282837;9.129326820373535;7.997914791107178;0.9011898040771484
221;8.517690658569336;7.383676528930664;0.9064423441886902;9.0875244140625;7.9581780433654785;0.9018183350563049
222;8.491615295410156;7.357944011688232;0.9066968560218811;9.127036094665527;8.002276420593262;0.9011006355285645
223;8.501646995544434;7.369043350219727;0.9065038561820984;9.165236473083496;8.037881851196289;0.9009268879890442
224;8.520980834960938;7.3882341384887695;0.9062989950180054;9.161004066467285;8.03050422668457;0.9008899331092834
225;8.46298885345459;7.330282211303711;0.9070647358894348;9.09087085723877;7.9665446281433105;0.9018625617027283
226;8.43211555480957;7.3002142906188965;0.9074627161026001;9.13963794708252;8.009921073913574;0.9011844396591187
227;8.445443153381348;7.313313007354736;0.9073469638824463;9.1146879196167;7.986593723297119;0.9011664390563965
228;8.454924583435059;7.324743270874023;0.907071590423584;9.090205192565918;7.965569019317627;0.9013978838920593
229;8.444164276123047;7.314550399780273;0.9073145985603333;9.047593116760254;7.923628807067871;0.9025462865829468
230;8.395930290222168;7.266180038452148;0.9079360961914062;9.033613204956055;7.911815643310547;0.901988685131073
231;8.367721557617188;7.23793363571167;0.9081618785858154;9.0003023147583;7.8787384033203125;0.9027611613273621
232;8.368629455566406;7.23901891708374;0.9082180261611938;9.078702926635742;7.952250957489014;0.9021214842796326
233;8.33981990814209;7.210514068603516;0.9086361527442932;8.964869499206543;7.8369574546813965;0.903232991695404
234;8.349853515625;7.221064567565918;0.9083951711654663;8.989842414855957;7.865184307098389;0.9030283689498901
235;8.382341384887695;7.254594326019287;0.9079328775405884;8.977843284606934;7.85948371887207;0.9030459523200989
236;8.315750122070312;7.187564373016357;0.908852219581604;8.93251895904541;7.81268310546875;0.9035753607749939
237;8.30186939239502;7.174135208129883;0.9090543985366821;9.050407409667969;7.92979621887207;0.9022422432899475
238;8.333576202392578;7.207468032836914;0.9086743593215942;8.981830596923828;7.864399433135986;0.9025639891624451
239;8.33848762512207;7.2121782302856445;0.9086509943008423;8.933911323547363;7.813780307769775;0.9036774039268494
240;8.330574989318848;7.203729629516602;0.9086374640464783;9.023248672485352;7.900781631469727;0.9021793007850647
241;8.26045036315918;7.134599208831787;0.9096023440361023;8.90872859954834;7.785232067108154;0.903854489326477
242;8.250675201416016;7.124908924102783;0.9096909761428833;9.040526390075684;7.9172892570495605;0.9023895859718323
243;8.307082176208496;7.182206630706787;0.9090442061424255;8.925950050354004;7.805299758911133;0.9040855169296265
244;8.249631881713867;7.125209331512451;0.909589946269989;8.953569412231445;7.840668678283691;0.9025067090988159
