"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-01","Parts per billion","None",21,88.0,4.314286,9.9,21,8,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-08","Parts per billion","None",11,46.0,6.263636,17.6,18,16,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-09","Parts per billion","None",21,88.0,4.957143,13.9,18,12,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-10","Parts per billion","None",24,100.0,5.891667,18.8,20,17,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-11","Parts per billion","None",24,100.0,14.5,32.2,19,30,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-12","Parts per billion","None",24,100.0,7.254167,24.3,0,23,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-13","Parts per billion","None",24,100.0,5.2625,13.9,1,12,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-14","Parts per billion","None",22,92.0,3.795455,6.6,23,6,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-15","Parts per billion","None",21,88.0,6.052381,19.6,21,18,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-16","Parts per billion","None",18,75.0,17.083333,26.8,18,25,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-17","Parts per billion","None",24,100.0,14.854167,28.6,7,26,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-18","Parts per billion","None",24,100.0,13.341667,23.2,17,22,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-19","Parts per billion","None",24,100.0,4.55,9.3,0,8,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-20","Parts per billion","None",24,100.0,2.266667,6.2,18,6,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-21","Parts per billion","None",24,100.0,7.525,21.3,18,20,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-22","Parts per billion","None",15,63.0,4.86,7.8,7,7,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-23","Parts per billion","None",21,88.0,8.442857,31,21,29,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-24","Parts per billion","None",17,71.0,10.282353,26.7,19,25,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-25","Parts per billion","None",19,79.0,19.8,34.2,18,32,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-26","Parts per billion","None",24,100.0,19.408333,35.7,18,33,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-27","Parts per billion","None",24,100.0,19.366667,37.7,9,35,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-28","Parts per billion","None",23,96.0,17.747826,28,7,26,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-29","Parts per billion","None",21,88.0,5.780952,20.6,10,19,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-30","Parts per billion","None",19,79.0,19.905263,40.6,7,38,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-01-31","Parts per billion","None",21,88.0,24.666667,37.4,18,35,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-01","Parts per billion","None",24,100.0,19.441667,37.2,18,35,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-02","Parts per billion","None",24,100.0,19.191667,35.3,20,33,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-03","Parts per billion","None",24,100.0,13.5,31.5,21,29,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-04","Parts per billion","None",24,100.0,10.591667,14.4,8,13,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-05","Parts per billion","None",20,83.0,12,22.8,18,21,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-06","Parts per billion","None",20,83.0,6.685,10.6,7,9,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-07","Parts per billion","None",24,100.0,4.908333,9.5,19,8,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-08","Parts per billion","None",24,100.0,3.1,4.9,0,4,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-09","Parts per billion","None",24,100.0,6.279167,21.6,20,20,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-10","Parts per billion","None",24,100.0,7.1,17.6,19,16,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-11","Parts per billion","None",20,83.0,8.58,14.4,16,13,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-12","Parts per billion","None",21,88.0,6.442857,13,11,12,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-13","Parts per billion","None",21,88.0,15.095238,37.8,18,35,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-14","Parts per billion","None",24,100.0,16.0375,36.7,6,34,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-15","Parts per billion","None",22,92.0,9.6,20.6,17,19,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-16","Parts per billion","None",24,100.0,4.933333,24.1,23,23,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-17","Parts per billion","None",24,100.0,7.591667,19.3,16,18,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-18","Parts per billion","None",23,96.0,3.643478,12.8,19,11,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-19","Parts per billion","None",21,88.0,7.842857,16.7,7,15,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-20","Parts per billion","None",21,88.0,11.4,22.8,15,21,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-21","Parts per billion","None",19,79.0,9.489474,18.2,0,17,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-22","Parts per billion","None",24,100.0,8.7375,17.7,8,16,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-23","Parts per billion","None",24,100.0,5.35,14.8,0,13,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-24","Parts per billion","None",24,100.0,2.770833,6.8,4,6,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-25","Parts per billion","None",23,96.0,14.4,33.9,23,31,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-26","Parts per billion","None",21,88.0,18.819048,31.9,22,29,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-27","Parts per billion","None",21,88.0,19.504762,45.1,18,42,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-02-28","Parts per billion","None",24,100.0,11.745833,31.2,7,29,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-01","Parts per billion","None",22,92.0,6.013636,14.5,8,13,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-02","Parts per billion","None",24,100.0,3.7625,6.5,22,6,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-03","Parts per billion","None",24,100.0,5.75,11.6,5,10,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-04","Parts per billion","None",22,92.0,2.863636,5,7,5,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-05","Parts per billion","None",16,67.0,6.25,16.1,19,15,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-06","Parts per billion","None",19,79.0,14.963158,37.2,22,35,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-07","Parts per billion","None",20,83.0,22.49,35.5,0,33,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-08","Parts per billion","None",24,100.0,7.329167,14,7,13,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-09","Parts per billion","None",24,100.0,3.533333,7.7,8,7,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-10","Parts per billion","None",24,100.0,12.7375,28.5,19,26,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-11","Parts per billion","None",23,96.0,14.469565,28.8,19,26,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
"01","073","0023","42602",1,33.553056,-86.815,"WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2019-03-12","Parts per billion","None",21,88.0,10.266667,18.6,6,17,"200","Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","2024-05-22"
